ダウンロードした時刻：2018/11/10 20:43:21

,大阪,大阪,大阪,大阪,大阪,大阪,大阪,大阪,大阪
2012/11/25,4.4,8,1,15.4,8,1,9.7,8,1
2012/11/26,8.5,8,1,14.3,8,1,11.0,8,1
2012/11/27,5.6,8,1,11.1,8,1,8.7,8,1
2012/11/28,3.6,8,1,12.6,8,1,8.2,8,1
2012/11/29,5.6,8,1,14.3,8,1,10.1,8,1
2012/11/30,7.1,8,1,14.9,8,1,10.4,8,1
2012/12/1,4.9,8,1,9.9,8,1,7.9,8,1
2012/12/2,4.7,8,1,8.7,8,1,6.3,8,1
2012/12/3,2.8,8,1,13.6,8,1,8.2,8,1
2012/12/4,5.4,8,1,12.6,8,1,9.3,8,1
2012/12/5,4.1,8,1,9.4,8,1,7.3,8,1
2012/12/6,2.7,8,1,12.6,8,1,7.5,8,1
2012/12/7,1.5,8,1,9.2,8,1,5.4,8,1
2012/12/8,3.6,8,1,10.6,8,1,6.5,8,1
2012/12/9,2.4,8,1,7.2,8,1,4.4,8,1
2012/12/10,1.8,8,1,7.9,8,1,4.5,8,1
2012/12/11,1.4,8,1,10.0,8,1,5.5,5,1
2012/12/12,1.8,8,1,9.6,8,1,5.1,8,1
2012/12/13,2.4,8,1,10.6,8,1,6.3,8,1
2012/12/14,1.5,8,1,12.3,8,1,7.3,5,1
2012/12/15,8.0,8,1,14.7,8,1,11.3,8,1
2012/12/16,7.9,8,1,13.6,8,1,11.3,8,1
2012/12/17,5.4,8,1,13.6,8,1,9.1,8,1
2012/12/18,5.4,8,1,11.4,8,1,8.2,8,1
2012/12/19,2.2,8,1,8.3,8,1,4.8,8,1
2012/12/20,0.8,8,1,9.9,8,1,6.0,8,1
2012/12/21,3.5,8,1,8.8,8,1,6.4,8,1
2012/12/22,4.7,8,1,11.6,8,1,8.0,8,1
2012/12/23,2.2,8,1,9.9,8,1,6.1,8,1
2012/12/24,1.4,8,1,6.0,8,1,3.6,8,1
2012/12/25,0.6,8,1,7.4,8,1,4.8,8,1
2012/12/26,1.3,8,1,7.7,8,1,4.3,8,1
2012/12/27,-0.6,8,1,7.0,8,1,3.1,8,1
2012/12/28,1.4,8,1,6.8,8,1,4.1,8,1
2012/12/29,6.0,8,1,13.8,8,1,9.4,8,1
2012/12/30,7.6,8,1,10.4,8,1,9.3,8,1
2012/12/31,2.5,8,1,7.7,8,1,4.6,8,1
2013/1/1,0.5,8,1,7.5,8,1,4.6,8,1
2013/1/2,4.2,8,1,12.5,8,1,8.0,8,1
2013/1/3,1.4,8,1,5.8,8,1,3.5,8,1
2013/1/4,-0.1,8,1,6.3,8,1,2.4,8,1
2013/1/5,-0.5,8,1,6.8,8,1,2.9,8,1
2013/1/6,-0.6,8,1,9.5,8,1,4.3,8,1
2013/1/7,1.3,8,1,10.3,8,1,5.7,8,1
2013/1/8,1.7,8,1,11.3,8,1,5.9,8,1
2013/1/9,2.8,8,1,10.7,8,1,6.1,8,1
2013/1/10,3.2,8,1,7.9,8,1,5.0,8,1
2013/1/11,2.3,8,1,8.6,8,1,4.7,8,1
2013/1/12,1.0,8,1,10.1,8,1,4.9,8,1
2013/1/13,1.2,8,1,9.6,8,1,6.1,8,1
2013/1/14,3.7,8,1,8.0,8,1,6.0,8,1
2013/1/15,3.2,8,1,7.2,8,1,4.9,8,1
2013/1/16,-0.1,8,1,8.8,8,1,5.0,8,1
2013/1/17,1.9,8,1,8.7,8,1,5.2,8,1
2013/1/18,0.6,8,1,5.9,8,1,2.7,8,1
2013/1/19,-0.1,8,1,9.1,8,1,5.1,8,1
2013/1/20,4.2,8,1,9.9,8,1,6.7,8,1
2013/1/21,1.0,8,1,8.6,8,1,5.1,8,1
2013/1/22,5.6,8,1,10.9,8,1,7.9,8,1
2013/1/23,4.4,8,1,10.0,8,1,7.0,8,1
2013/1/24,2.4,8,1,11.8,8,1,7.4,8,1
2013/1/25,1.8,8,1,9.0,8,1,5.8,8,1
2013/1/26,0.8,8,1,7.5,8,1,3.4,8,1
2013/1/27,-1.1,8,1,6.5,8,1,2.8,8,1
2013/1/28,0.0,8,1,6.4,8,1,3.4,8,1
2013/1/29,0.6,8,1,9.8,8,1,5.5,8,1
2013/1/30,4.2,8,1,10.7,8,1,7.4,8,1
2013/1/31,1.7,8,1,13.3,8,1,7.1,8,1
2013/2/1,3.7,8,1,13.6,8,1,8.9,8,1
2013/2/2,9.1,8,1,17.1,8,1,12.3,8,1
2013/2/3,6.6,8,1,12.4,8,1,9.0,8,1
2013/2/4,5.0,8,1,10.8,8,1,7.9,8,1
2013/2/5,4.3,8,1,8.8,8,1,6.7,8,1
2013/2/6,3.7,8,1,9.8,8,1,6.1,8,1
2013/2/7,3.7,8,1,9.8,8,1,6.7,8,1
2013/2/8,-0.3,8,1,4.2,8,1,1.7,8,1
2013/2/9,0.5,8,1,6.6,8,1,2.8,8,1
2013/2/10,-0.2,8,1,9.3,8,1,4.9,8,1
2013/2/11,2.0,8,1,9.6,8,1,5.4,8,1
2013/2/12,0.3,8,1,8.3,8,1,4.0,8,1
2013/2/13,3.6,8,1,9.6,8,1,6.0,8,1
2013/2/14,2.7,8,1,12.1,8,1,7.0,8,1
2013/2/15,3.2,8,1,7.3,8,1,5.4,8,1
2013/2/16,1.2,8,1,6.2,8,1,3.0,8,1
2013/2/17,-1.0,8,1,5.7,8,1,2.6,8,1
2013/2/18,2.4,8,1,7.2,8,1,4.8,8,1
2013/2/19,1.3,8,1,6.0,8,1,3.5,8,1
2013/2/20,1.0,8,1,9.2,8,1,4.5,8,1
2013/2/21,1.8,8,1,7.9,8,1,4.0,8,1
2013/2/22,0.6,8,1,8.3,8,1,5.2,8,1
2013/2/23,3.3,8,1,7.7,8,1,5.0,8,1
2013/2/24,1.3,8,1,8.5,8,1,4.4,8,1
2013/2/25,0.7,8,1,7.7,8,1,3.3,8,1
2013/2/26,0.9,8,1,9.7,8,1,5.1,8,1
2013/2/27,4.4,8,1,12.5,8,1,7.7,8,1
2013/2/28,5.4,8,1,15.1,8,1,9.8,8,1
2013/3/1,5.9,8,1,18.1,8,1,11.0,8,1
2013/3/2,2.7,8,1,8.9,8,1,5.2,8,1
2013/3/3,2.3,8,1,9.0,8,1,4.5,8,1
2013/3/4,0.4,8,1,11.2,8,1,6.0,8,1
2013/3/5,3.6,8,1,12.5,8,1,8.1,8,1
2013/3/6,3.2,8,1,15.6,8,1,9.7,8,1
2013/3/7,5.2,8,1,18.8,8,1,12.5,8,1
2013/3/8,11.7,8,1,19.7,8,1,15.8,8,1
2013/3/9,11.1,8,1,22.3,8,1,16.8,8,1
2013/3/10,3.4,8,1,19.6,8,1,10.4,8,1
2013/3/11,2.7,8,1,12.0,8,1,6.5,8,1
2013/3/12,1.7,8,1,17.1,8,1,9.5,8,1
2013/3/13,7.2,8,1,20.0,8,1,13.2,8,1
2013/3/14,2.9,8,1,8.9,8,1,5.6,8,1
2013/3/15,1.0,8,1,13.7,8,1,6.9,8,1
2013/3/16,3.9,8,1,14.9,8,1,10.2,8,1
2013/3/17,5.9,8,1,19.2,8,1,12.2,8,1
2013/3/18,12.8,8,1,21.6,8,1,17.6,8,1
2013/3/19,14.1,8,1,21.2,8,1,16.8,8,1
2013/3/20,9.6,8,1,16.8,8,1,13.7,8,1
2013/3/21,4.6,8,1,12.1,8,1,7.5,8,1
2013/3/22,3.0,8,1,17.4,8,1,10.2,8,1
2013/3/23,6.7,8,1,14.9,8,1,10.6,8,1
2013/3/24,5.8,8,1,18.7,8,1,11.8,8,1
2013/3/25,5.9,8,1,13.6,8,1,10.3,8,1
2013/3/26,4.3,8,1,12.1,8,1,8.2,8,1
2013/3/27,5.7,8,1,15.9,8,1,10.5,8,1
2013/3/28,11.7,8,1,16.7,8,1,13.6,8,1
2013/3/29,10.2,8,1,17.6,8,1,13.9,8,1
2013/3/30,8.0,8,1,17.3,8,1,11.9,8,1
2013/3/31,9.2,8,1,16.6,8,1,11.9,8,1
2013/4/1,6.6,8,1,18.9,8,1,12.5,8,1
2013/4/2,10.8,8,1,17.2,8,1,13.9,8,1
2013/4/3,10.6,8,1,17.3,8,1,13.1,8,1
2013/4/4,8.5,8,1,22.4,8,1,15.3,8,1
2013/4/5,10.7,8,1,25.1,8,1,17.3,8,1
2013/4/6,15.0,8,1,18.6,8,1,16.7,8,1
2013/4/7,7.5,8,1,15.9,8,1,12.1,8,1
2013/4/8,7.3,8,1,16.0,8,1,11.7,8,1
2013/4/9,9.9,8,1,19.0,8,1,14.3,8,1
2013/4/10,8.8,8,1,14.9,8,1,11.8,8,1
2013/4/11,6.6,8,1,14.3,8,1,9.6,8,1
2013/4/12,6.5,8,1,14.6,8,1,10.3,8,1
2013/4/13,6.2,8,1,15.8,8,1,11.4,8,1
2013/4/14,8.6,8,1,22.0,8,1,15.8,8,1
2013/4/15,12.8,8,1,20.7,8,1,16.8,8,1
2013/4/16,11.8,8,1,23.7,8,1,18.2,8,1
2013/4/17,16.9,8,1,22.7,8,1,19.3,8,1
2013/4/18,13.5,8,1,24.5,8,1,18.9,8,1
2013/4/19,8.3,8,1,16.3,8,1,12.1,8,1
2013/4/20,6.4,8,1,16.8,8,1,10.4,8,1
2013/4/21,6.5,8,1,14.4,8,1,9.4,8,1
2013/4/22,6.1,8,1,16.7,8,1,11.3,8,1
2013/4/23,7.1,8,1,19.1,8,1,13.4,8,1
2013/4/24,12.3,8,1,16.8,8,1,14.6,8,1
2013/4/25,10.3,8,1,22.3,8,1,16.9,8,1
2013/4/26,10.8,8,1,19.3,8,1,15.0,8,1
2013/4/27,11.2,8,1,18.7,8,1,14.7,8,1
2013/4/28,11.8,8,1,21.5,8,1,16.4,8,1
2013/4/29,11.7,8,1,24.3,8,1,18.0,8,1
2013/4/30,13.8,8,1,20.0,8,1,16.3,8,1
2013/5/1,9.4,8,1,16.7,8,1,12.9,8,1
2013/5/2,8.5,8,1,16.7,8,1,12.1,8,1
2013/5/3,8.5,8,1,19.6,8,1,13.6,8,1
2013/5/4,10.6,8,1,21.2,8,1,15.3,8,1
2013/5/5,11.1,8,1,22.1,8,1,16.8,8,1
2013/5/6,12.6,8,1,23.7,8,1,18.7,8,1
2013/5/7,10.6,8,1,19.5,8,1,15.0,8,1
2013/5/8,10.0,8,1,21.2,8,1,15.7,8,1
2013/5/9,11.7,8,1,27.1,8,1,19.5,8,1
2013/5/10,15.0,8,1,22.9,8,1,17.8,8,1
2013/5/11,15.2,8,1,18.9,8,1,17.2,8,1
2013/5/12,13.0,8,1,26.0,8,1,20.0,8,1
2013/5/13,15.5,8,1,28.3,8,1,21.5,8,1
2013/5/14,17.2,8,1,30.3,8,1,22.6,8,1
2013/5/15,18.5,8,1,25.9,8,1,21.8,8,1
2013/5/16,15.7,8,1,24.0,8,1,19.6,8,1
2013/5/17,14.5,8,1,26.8,8,1,19.6,8,1
2013/5/18,16.2,8,1,26.9,8,1,20.9,8,1
2013/5/19,16.9,8,1,24.3,8,1,19.0,8,1
2013/5/20,17.2,8,1,27.1,8,1,21.6,8,1
2013/5/21,19.1,8,1,28.7,8,1,23.5,8,1
2013/5/22,19.7,8,1,30.3,8,1,24.5,8,1
2013/5/23,18.4,8,1,30.3,8,1,23.3,8,1
2013/5/24,16.5,8,1,30.0,8,1,23.3,8,1
2013/5/25,18.1,8,1,29.1,8,1,23.0,8,1
2013/5/26,18.7,8,1,29.1,8,1,23.0,8,1
2013/5/27,19.2,8,1,26.4,8,1,22.9,8,1
2013/5/28,19.1,8,1,25.0,8,1,21.4,8,1
2013/5/29,18.7,8,1,25.8,8,1,22.8,8,1
2013/5/30,18.9,8,1,26.7,8,1,22.4,8,1
2013/5/31,16.6,8,1,29.3,8,1,22.7,8,1
2013/6/1,18.6,8,1,27.4,8,1,22.1,8,1
2013/6/2,19.8,8,1,26.5,8,1,22.3,8,1
2013/6/3,20.1,8,1,29.4,8,1,23.5,8,1
2013/6/4,18.5,8,1,31.5,8,1,24.0,8,1
2013/6/5,20.7,8,1,29.0,8,1,24.1,8,1
2013/6/6,20.9,8,1,27.0,8,1,23.4,8,1
2013/6/7,19.5,8,1,30.2,8,1,24.3,8,1
2013/6/8,18.3,8,1,29.5,8,1,23.9,8,1
2013/6/9,20.4,8,1,27.3,8,1,22.8,8,1
2013/6/10,20.9,8,1,29.8,8,1,24.0,8,1
2013/6/11,21.7,8,1,32.0,8,1,24.6,8,1
2013/6/12,22.9,8,1,32.4,8,1,27.2,8,1
2013/6/13,24.9,8,1,36.1,8,1,29.3,8,1
2013/6/14,24.0,8,1,35.3,8,1,28.5,8,1
2013/6/15,22.7,8,1,28.4,8,1,24.5,8,1
2013/6/16,21.9,8,1,31.4,8,1,26.6,8,1
2013/6/17,23.7,8,1,32.0,8,1,26.7,8,1
2013/6/18,24.8,8,1,31.3,8,1,27.5,8,1
2013/6/19,20.3,8,1,28.5,8,1,25.4,8,1
2013/6/20,19.3,8,1,23.0,8,1,20.6,8,1
2013/6/21,18.9,8,1,21.7,8,1,20.1,8,1
2013/6/22,18.4,8,1,25.8,8,1,22.4,8,1
2013/6/23,21.5,8,1,25.5,8,1,23.3,8,1
2013/6/24,20.0,8,1,28.4,8,1,23.7,8,1
2013/6/25,22.5,8,1,28.5,8,1,25.0,8,1
2013/6/26,20.6,8,1,24.2,8,1,21.3,8,1
2013/6/27,20.9,8,1,26.9,8,1,24.4,8,1
2013/6/28,21.9,8,1,28.2,8,1,23.8,8,1
2013/6/29,20.7,8,1,29.8,8,1,24.8,8,1
2013/6/30,21.2,8,1,30.0,8,1,24.9,8,1
2013/7/1,21.9,8,1,29.8,8,1,25.3,8,1
2013/7/2,21.1,8,1,29.4,8,1,24.9,8,1
2013/7/3,21.9,8,1,30.0,8,1,24.6,8,1
2013/7/4,23.2,8,1,28.8,8,1,25.4,8,1
2013/7/5,25.5,8,1,33.6,8,1,29.8,8,1
2013/7/6,24.4,8,1,32.9,8,1,29.2,8,1
2013/7/7,24.3,8,1,33.5,8,1,28.5,8,1
2013/7/8,26.2,8,1,35.1,8,1,29.7,8,1
2013/7/9,26.0,8,1,34.6,8,1,29.8,8,1
2013/7/10,26.5,8,1,34.8,8,1,29.8,8,1
2013/7/11,26.8,8,1,34.7,8,1,29.6,8,1
2013/7/12,26.3,8,1,34.3,8,1,29.5,8,1
2013/7/13,25.3,8,1,34.5,8,1,28.6,8,1
2013/7/14,24.6,8,1,33.7,8,1,27.7,8,1
2013/7/15,25.2,8,1,28.0,8,1,26.3,8,1
2013/7/16,24.8,8,1,32.9,8,1,28.4,8,1
2013/7/17,25.4,8,1,32.4,8,1,28.6,8,1
2013/7/18,27.1,8,1,32.7,8,1,29.0,8,1
2013/7/19,24.3,8,1,31.7,8,1,27.4,8,1
2013/7/20,22.2,8,1,33.9,8,1,27.6,8,1
2013/7/21,25.3,8,1,34.5,8,1,29.2,8,1
2013/7/22,26.9,8,1,35.0,8,1,29.5,8,1
2013/7/23,27.3,8,1,34.4,8,1,30.4,8,1
2013/7/24,24.6,8,1,33.5,8,1,28.7,8,1
2013/7/25,26.7,8,1,35.0,8,1,30.8,8,1
2013/7/26,27.3,8,1,34.4,8,1,30.3,8,1
2013/7/27,26.7,8,1,33.0,8,1,29.5,8,1
2013/7/28,25.9,8,1,32.4,8,1,28.4,8,1
2013/7/29,26.6,8,1,29.1,8,1,27.7,8,1
2013/7/30,27.2,8,1,32.8,8,1,29.3,8,1
2013/7/31,25.9,8,1,34.2,8,1,29.4,8,1
2013/8/1,27.7,8,1,33.8,8,1,29.8,8,1
2013/8/2,25.8,8,1,34.1,8,1,29.4,8,1
2013/8/3,24.6,8,1,33.4,8,1,28.5,8,1
2013/8/4,26.0,8,1,34.6,8,1,29.5,8,1
2013/8/5,27.3,8,1,35.3,8,1,30.1,8,1
2013/8/6,24.6,8,1,34.3,8,1,29.2,8,1
2013/8/7,26.9,8,1,35.1,8,1,30.4,8,1
2013/8/8,27.7,8,1,35.3,8,1,31.3,8,1
2013/8/9,28.4,8,1,36.0,8,1,31.8,8,1
2013/8/10,28.6,8,1,36.8,8,1,32.4,8,1
2013/8/11,28.8,8,1,37.6,8,1,32.7,8,1
2013/8/12,28.8,8,1,38.2,8,1,32.6,8,1
2013/8/13,26.4,8,1,37.9,8,1,31.6,8,1
2013/8/14,26.0,8,1,38.4,8,1,31.5,8,1
2013/8/15,27.6,8,1,36.0,8,1,31.0,8,1
2013/8/16,28.3,8,1,36.2,8,1,31.0,8,1
2013/8/17,27.7,8,1,35.9,8,1,30.7,8,1
2013/8/18,28.0,8,1,35.8,8,1,31.2,8,1
2013/8/19,28.7,8,1,36.7,8,1,31.3,8,1
2013/8/20,28.7,8,1,36.8,8,1,31.4,8,1
2013/8/21,28.8,8,1,37.2,8,1,31.5,8,1
2013/8/22,29.2,8,1,37.2,8,1,31.9,8,1
2013/8/23,26.2,8,1,35.1,8,1,30.8,8,1
2013/8/24,25.8,8,1,28.1,8,1,26.8,8,1
2013/8/25,24.1,8,1,28.5,8,1,25.9,8,1
2013/8/26,22.1,8,1,28.9,8,1,24.8,8,1
2013/8/27,22.4,8,1,31.4,8,1,26.7,8,1
2013/8/28,22.7,8,1,31.5,8,1,27.4,8,1
2013/8/29,23.9,8,1,33.1,8,1,28.8,8,1
2013/8/30,26.2,8,1,34.5,8,1,28.9,8,1
2013/8/31,25.4,8,1,33.8,8,1,29.7,8,1
2013/9/1,23.0,8,1,26.6,8,1,25.1,8,1
2013/9/2,23.9,8,1,26.9,8,1,24.9,8,1
2013/9/3,20.9,8,1,29.8,8,1,24.4,8,1
2013/9/4,19.6,8,1,28.2,8,1,22.8,8,1
2013/9/5,20.2,8,1,27.9,8,1,23.6,8,1
2013/9/6,21.3,8,1,30.3,8,1,25.0,8,1
2013/9/7,22.8,8,1,27.0,8,1,24.2,8,1
2013/9/8,22.6,8,1,27.3,8,1,24.2,8,1
2013/9/9,20.6,8,1,30.6,8,1,25.4,8,1
2013/9/10,21.9,8,1,31.4,8,1,26.0,8,1
2013/9/11,22.4,8,1,32.3,8,1,27.0,8,1
2013/9/12,25.2,8,1,32.8,8,1,28.5,8,1
2013/9/13,25.4,8,1,34.2,8,1,28.9,8,1
2013/9/14,25.2,8,1,32.6,8,1,28.5,8,1
2013/9/15,22.9,8,1,27.5,8,1,24.2,8,1
2013/9/16,20.1,8,1,27.0,8,1,23.5,8,1
2013/9/17,17.3,8,1,29.9,8,1,22.9,8,1
2013/9/18,18.9,8,1,31.3,8,1,24.5,8,1
2013/9/19,20.2,8,1,31.4,8,1,25.3,8,1
2013/9/20,20.6,8,1,31.4,8,1,25.2,8,1
2013/9/21,21.4,8,1,32.2,8,1,26.3,8,1
2013/9/22,22.5,8,1,31.8,8,1,26.4,8,1
2013/9/23,22.8,8,1,32.1,8,1,26.4,8,1
2013/9/24,22.2,8,1,32.3,8,1,26.5,8,1
2013/9/25,23.3,8,1,32.6,8,1,27.2,8,1
2013/9/26,19.8,8,1,26.5,8,1,22.8,8,1
2013/9/27,17.5,8,1,26.7,8,1,21.5,8,1
2013/9/28,18.4,8,1,29.4,8,1,23.1,8,1
2013/9/29,20.0,8,1,28.6,8,1,23.6,8,1
2013/9/30,19.7,8,1,29.9,8,1,24.2,8,1
2013/10/1,21.6,8,1,31.3,8,1,25.6,8,1
2013/10/2,23.1,8,1,28.8,8,1,24.8,8,1
2013/10/3,19.1,8,1,26.5,8,1,22.6,8,1
2013/10/4,17.3,8,1,25.4,8,1,21.6,8,1
2013/10/5,20.9,8,1,27.5,8,1,23.8,8,1
2013/10/6,22.9,8,1,32.7,8,1,26.5,8,1
2013/10/7,23.6,8,1,32.5,8,1,26.7,8,1
2013/10/8,23.0,8,1,29.1,8,1,25.8,8,1
2013/10/9,24.1,8,1,29.3,8,1,26.3,8,1
2013/10/10,22.8,8,1,31.9,8,1,26.4,8,1
2013/10/11,24.7,8,1,31.3,8,1,27.1,8,1
2013/10/12,18.8,8,1,26.8,8,1,23.1,8,1
2013/10/13,16.5,8,1,26.0,8,1,20.7,8,1
2013/10/14,15.9,8,1,27.3,8,1,21.2,8,1
2013/10/15,18.0,8,1,22.1,8,1,20.0,8,1
2013/10/16,15.3,8,1,20.3,8,1,17.7,8,1
2013/10/17,13.2,8,1,21.1,8,1,16.2,8,1
2013/10/18,13.2,8,1,19.2,8,1,16.6,8,1
2013/10/19,15.4,8,1,19.0,8,1,17.0,8,1
2013/10/20,16.0,8,1,18.1,8,1,16.9,8,1
2013/10/21,15.7,8,1,24.6,8,1,19.6,8,1
2013/10/22,15.8,8,1,24.0,8,1,19.6,8,1
2013/10/23,17.6,8,1,19.4,8,1,18.5,8,1
2013/10/24,17.9,8,1,24.9,8,1,20.3,8,1
2013/10/25,16.6,8,1,21.4,8,1,18.8,8,1
2013/10/26,14.6,8,1,19.5,8,1,16.6,8,1
2013/10/27,13.2,8,1,20.3,8,1,16.2,8,1
2013/10/28,11.6,8,1,20.4,8,1,16.1,8,1
2013/10/29,15.2,8,1,18.7,8,1,16.9,8,1
2013/10/30,14.3,8,1,21.6,8,1,17.6,8,1
2013/10/31,12.9,8,1,21.3,8,1,16.7,8,1
2013/11/1,12.7,8,1,21.2,8,1,16.3,8,1
2013/11/2,11.9,8,1,20.7,8,1,16.4,8,1
2013/11/3,16.0,8,1,18.2,8,1,16.9,8,1
2013/11/4,13.9,8,1,21.0,8,1,16.6,8,1
2013/11/5,12.1,8,1,19.9,8,1,15.3,8,1
2013/11/6,10.4,8,1,20.7,8,1,15.6,8,1
2013/11/7,15.0,8,1,21.7,8,1,17.6,8,1
2013/11/8,11.4,8,1,21.3,8,1,16.1,8,1
2013/11/9,11.8,8,1,19.8,8,1,15.6,8,1
2013/11/10,13.9,8,1,21.9,8,1,16.6,8,1
2013/11/11,8.2,8,1,16.2,8,1,12.4,8,1
2013/11/12,7.7,8,1,13.8,8,1,10.3,8,1
2013/11/13,7.8,8,1,14.3,8,1,10.0,8,1
2013/11/14,6.2,8,1,16.6,8,1,11.3,8,1
2013/11/15,10.3,8,1,15.5,8,1,12.2,8,1
2013/11/16,8.7,8,1,17.7,8,1,12.8,8,1
2013/11/17,8.5,8,1,19.3,8,1,13.7,8,1
2013/11/18,9.4,8,1,15.0,8,1,12.3,8,1
2013/11/19,6.5,8,1,12.5,8,1,9.9,8,1
2013/11/20,7.5,8,1,13.1,8,1,10.5,8,1
2013/11/21,8.5,8,1,15.2,8,1,11.5,8,1
2013/11/22,6.3,8,1,16.0,8,1,11.7,8,1
2013/11/23,7.4,8,1,15.9,8,1,11.4,8,1
2013/11/24,7.0,8,1,16.8,8,1,11.9,8,1
2013/11/25,10.9,8,1,19.7,8,1,15.1,8,1
2013/11/26,7.9,8,1,14.3,8,1,11.4,8,1
2013/11/27,6.4,8,1,15.8,8,1,11.7,8,1
2013/11/28,5.9,8,1,12.4,8,1,9.1,8,1
2013/11/29,3.9,8,1,11.0,8,1,7.2,8,1
2013/11/30,3.1,8,1,12.2,8,1,7.7,8,1
2013/12/1,4.1,8,1,14.6,8,1,9.4,8,1
2013/12/2,6.1,8,1,14.7,8,1,10.2,8,1
2013/12/3,5.7,8,1,14.7,8,1,10.1,8,1
2013/12/4,5.8,8,1,14.3,8,1,9.9,8,1
2013/12/5,6.0,8,1,14.7,8,1,10.5,8,1
2013/12/6,7.4,8,1,15.6,8,1,11.4,8,1
2013/12/7,6.9,8,1,13.9,8,1,10.3,8,1
2013/12/8,5.9,8,1,12.1,8,1,8.8,8,1
2013/12/9,3.7,8,1,13.4,8,1,9.0,8,1
2013/12/10,7.9,8,1,13.8,8,1,10.5,8,1
2013/12/11,5.5,8,1,12.3,8,1,8.4,8,1
2013/12/12,3.4,8,1,9.0,8,1,6.4,8,1
2013/12/13,2.6,8,1,10.5,8,1,5.9,8,1
2013/12/14,4.0,8,1,8.9,8,1,6.1,8,1
2013/12/15,5.5,8,1,10.4,8,1,7.5,8,1
2013/12/16,5.4,8,1,9.8,8,1,7.3,8,1
2013/12/17,6.7,8,1,10.8,8,1,8.4,8,1
2013/12/18,5.4,8,1,8.0,8,1,6.9,8,1
2013/12/19,7.0,8,1,10.3,8,1,8.4,8,1
2013/12/20,2.7,8,1,8.6,8,1,6.3,8,1
2013/12/21,5.3,8,1,7.9,8,1,6.6,8,1
2013/12/22,5.0,8,1,8.7,8,1,6.2,8,1
2013/12/23,4.3,8,1,10.4,8,1,7.2,8,1
2013/12/24,5.5,8,1,10.0,8,1,6.8,8,1
2013/12/25,5.4,8,1,10.5,8,1,7.5,8,1
2013/12/26,5.2,8,1,9.1,8,1,6.8,8,1
2013/12/27,3.3,8,1,9.2,8,1,6.3,8,1
2013/12/28,2.4,8,1,7.6,8,1,4.3,8,1
2013/12/29,0.5,8,1,7.7,8,1,4.4,8,1
2013/12/30,0.8,8,1,9.2,8,1,5.7,8,1
2013/12/31,4.7,8,1,11.6,8,1,8.3,8,1
2014/1/1,6.2,8,1,13.0,8,1,9.9,8,1
2014/1/2,4.5,8,1,12.1,8,1,8.3,8,1
2014/1/3,2.2,8,1,11.4,8,1,6.7,8,1
2014/1/4,3.6,8,1,9.4,8,1,5.9,8,1
2014/1/5,1.6,8,1,7.8,8,1,4.3,8,1
2014/1/6,1.0,8,1,9.6,8,1,4.5,8,1
2014/1/7,0.4,8,1,10.7,8,1,5.9,8,1
2014/1/8,5.2,8,1,7.6,8,1,6.7,8,1
2014/1/9,1.8,8,1,10.7,8,1,6.4,8,1
2014/1/10,0.2,8,1,6.9,8,1,3.4,8,1
2014/1/11,0.3,8,1,9.5,8,1,4.7,8,1
2014/1/12,0.3,8,1,8.0,8,1,4.7,8,1
2014/1/13,1.1,8,1,7.2,8,1,4.3,8,1
2014/1/14,-0.5,8,1,7.4,8,1,3.4,8,1
2014/1/15,1.1,8,1,9.6,8,1,5.1,8,1
2014/1/16,1.1,8,1,9.7,8,1,5.8,8,1
2014/1/17,2.1,8,1,10.0,8,1,5.4,8,1
2014/1/18,1.8,8,1,8.4,8,1,4.7,8,1
2014/1/19,0.7,8,1,5.7,8,1,2.7,8,1
2014/1/20,-0.5,8,1,8.0,8,1,4.3,8,1
2014/1/21,4.7,8,1,10.0,8,1,6.4,8,1
2014/1/22,2.0,8,1,7.3,8,1,4.3,8,1
2014/1/23,1.4,8,1,9.3,8,1,5.2,8,1
2014/1/24,0.4,8,1,12.0,8,1,6.2,8,1
2014/1/25,4.1,8,1,15.0,8,1,9.4,8,1
2014/1/26,2.6,8,1,10.9,8,1,7.6,8,1
2014/1/27,2.0,8,1,8.2,8,1,4.6,8,1
2014/1/28,0.4,8,1,11.4,8,1,6.6,8,1
2014/1/29,4.4,8,1,13.1,8,1,8.3,8,1
2014/1/30,5.1,8,1,11.3,8,1,7.8,8,1
2014/1/31,6.3,8,1,13.8,8,1,10.2,8,1
2014/2/1,3.7,8,1,14.8,8,1,9.0,8,1
2014/2/2,9.0,8,1,16.7,8,1,12.0,8,1
2014/2/3,8.5,8,1,16.3,8,1,11.9,8,1
2014/2/4,1.4,8,1,9.6,8,1,5.8,8,1
2014/2/5,0.3,8,1,5.9,8,1,2.3,8,1
2014/2/6,-0.4,8,1,3.9,8,1,1.6,8,1
2014/2/7,0.3,8,1,6.4,8,1,3.0,8,1
2014/2/8,0.2,8,1,5.1,8,1,3.0,8,1
2014/2/9,2.4,8,1,9.6,8,1,5.2,8,1
2014/2/10,1.5,8,1,6.2,8,1,3.3,8,1
2014/2/11,0.4,8,1,6.7,8,1,2.6,8,1
2014/2/12,-0.1,8,1,9.6,8,1,4.3,8,1
2014/2/13,3.0,8,1,8.9,8,1,4.9,8,1
2014/2/14,0.3,8,1,3.6,8,1,1.7,8,1
2014/2/15,1.0,8,1,8.1,8,1,5.1,8,1
2014/2/16,3.3,8,1,10.7,8,1,6.4,8,1
